text,label
And even those could be put down to excessive grief at the loss of his wife . ,sadness
 Why ? ,neutral
" I understand , sir . I ’ ll bring a doctor ’ s note in tomorrow . I am sorry , Mr . Douglas . ",sadness
I'm back . ,neutral
 So am I going to see you at the party ? ,joy
I was nearly knocked down while I was cycling.,fear
" If you ask me , it's a walking invitation ! ",neutral
Got through first semester University.,joy
 China . ,neutral
"When I got the midterm exam results, the results were below average and were near the lowest.  I was scared of the final exam.",fear
"Felt sad about some street kids in QUEII square, Aotea square. Because they had been sniffing glue and some were very young. I went into the role of a performing clown.",sadness
 Why not ? ,neutral
 Exactly ! ,neutral
I had not eaten anything for 2 days to be able to pay the fine for my fiancT. But he stayed in another town and spent one thousand shillings in the restaurant during the same time.,anger
 All right . ,neutral
She nearly gasped with dismay at the shock that shivered down into her tummy . ,fear
Alone in the house (late 8pm) I heard noises. Sounded like someone was trying to get in our back door.,fear
 Not much . ,neutral
"Last night Mr Smith said : ` We are mad with this programme , and especially with Barth . ",anger
"The grand old man of the Scottish mountains , author and TV star Tom Weir , said he was sad about the plan . ",sadness
"In the house where I live there is a new flatmate. His friends unfortunately are the dirt of society, intelligent, fashionable, rich and bored. At a party recently they were doing things I didn't like done in my house. I felt angry at them.",anger
 We should come here more often . ,joy
You didn't show up to my performance last night ! Some kind of friend you are ! ,anger
When my friends tried to discriminate against my friendship with certain other friends which they thought was improper.,anger
The housing council asked the city to cut 40 linden trees so that the inhabitants of the lower floors would have a view to the sea.,anger
"He was a professional musician now , still sensitive and happy doing something he loved . ",joy
 I enjoy oil painting . I learned it in one of my extra classes in college . ,joy
"I am one of four directors of a company. We inherited land held by our family - ours is the 5th generation. A democratic decision was made to stop and close an area of mangroves.""",anger
 Yeah . I heard a lot about it . Is it really that fun ? ,neutral
" I had the same feeling when I first came to work here . but after a period of time , I feel better , I am sure you ' ll get used to this busy job . ",neutral
My mother was ill and my father was not at home.,sadness
"@LaterAllieGator fear comes when you project scenarios into the future, live here and abide in the unfolding present moment  ",fear
"When my daughter gave her solo dance performance in Poona and there was a big applause, I was overjoyed.",joy
If you  someone tell him or her. Forget about the rules or the of looking ridiculous.,fear
He looked very sad . ,sadness
" You ’ re unbearable ; you can walk home , I ’ m leaving . ",anger
 Thanks . I just got back from summer camp . ,joy
 Is it the same in Korea ? ,neutral
When I was ill and had to stay at the hospital for a period of time.  ,sadness
When I qualified for form I.  I was one of the three pupils who qualified for form I that year.,joy
" sometimes it is . But after working for a few weeks , it ’ s easy to figure out . ",neutral
When I went to see the result of an exam and saw that I had failed.,sadness
I was sleeping in my room but woke in the middle of the night to think I could hear noises and see shadows moving. I felt that someone was in the house.,fear
Not doing well in an exam.,sadness
When I was cycling past a parked car someone opened the door and nearly pushed me off my bike and into the traffic.,fear
" It is a long story . Basically , she thought I had laughed at her while I didn't . ",sadness
"For a girl brought up in a Christian Science home there was a certain frightening kind of excitement about medicine , like drink for a teetotaller ; but otherwise she found the work harrowing and repellent . ",joy
 I will . ,neutral
 I don't think that I ever heard of that rule before . Any more rules that you would like to tell me about ? ,anger
When I had a serious argument with a dear person.,anger
" All right , see you later . ",neutral
When I was accepted for my third year (G-10) at my former secondary school.,joy
 I got sacked today . ,sadness
" I apologize , and I'll make sure he doesn't do that again . ",sadness
 I don't understand of myself . It seems they have to save money . ,sadness
"The dog seems anxious to get the harness on ; indeed , all through the trip the dogs are always keen to pull and seem miserable when they are tied off for the night . ",sadness
"When I was attending an authorized demonstration and the police rushed brutally at the demonstrators, without any warning.",fear
I felt angry when my mother-in-law did not handle my daughter properly and she fell down from the bed and hurt her head.,anger
" Sorry to hear that , I was really looking forward to spending some more time with you , I really enjoyed our last chat . ",sadness
" Anyway , it ’ s just a theory . Why do people go around touting theories ? Where ’ s the scientific rigor in that ? ",neutral
